연번,의료시설구분,기관명,기관 소재지,위도,경도,전화번호,데이터기준일
1803,안전상비의약품,씨유 청주봉명센트럴점,충청북도 청주시 흥덕구 1순환로549번길 75 (봉명동),36.643522,127.4672512,043-260-8827,2022-10-31
1804,안전상비의약품,지에스25 청주봉정점,"충청북도 청주시 흥덕구 직지대로581번길 106, 1층 (봉명동)",36.6481082,127.4578676,043-263-2300,2022-10-31
1805,안전상비의약품,씨유 청주봉명직지점,충청북도 청주시 흥덕구 직지대로 597 (봉명동),36.6433927,127.4593544,043-266-7627,2022-10-31
1806,안전상비의약품,지에스25 봉명주민점,충청북도 청주시 흥덕구 1순환로594번길 12 (봉명동),36.6407312,127.4599718,043-276-3203,2022-10-31
1807,안전상비의약품,씨유청주봉명베스트점,충청북도 청주시 흥덕구 덕암로97번길 9-2 (봉명동),36.6520238,127.4640028,043-264-1869,2022-10-31
1808,안전상비의약품,지에스25(GS25) 운천주공점,충청북도 청주시 흥덕구 1순환로 469 (신봉동),36.6542483,127.4688975,043-273-4731,2022-10-31
1809,안전상비의약품,미니스톱 청주테크노점,충청북도 청주시 흥덕구 엘지로 29 (외북동),36.6600876,127.433033,,2022-10-31
1810,안전상비의약품,미니스톱 봉명타운점,충청북도 청주시 흥덕구 덕암로71번길 136 (봉명동),36.6505187,127.4631755,,2022-10-31
1811,안전상비의약품,GS25 옥산사거리점,"충청북도 청주시 흥덕구 옥산면 오산5길 1, 1층",36.6665598,127.3700339,,2022-10-31
1812,안전상비의약품,씨유 청주비하로제비앙점,"충청북도 청주시 흥덕구 가로수로1131번길 11, 115동 101호 (비하동, 청주 비하 1차 대광로제비앙)",36.6297388,127.4221565,,2022-10-31
1813,안전상비의약품,씨유 청주가경비발디점,"충청북도 청주시 흥덕구 서현서로 40, 상가동 104호 (가경동, 가경한라비발디아파트)",36.6212411,127.4263969,0507-1310-6147,2022-10-31
1814,안전상비의약품,씨유청주봉명노율점,"충청북도 청주시 흥덕구 백봉로224번길 6, 1층 (봉명동)",36.648913,127.4602397,,2022-10-31
1815,안전상비의약품,씨유 청주강서점,충청북도 청주시 흥덕구 가로수로1154번길 6-1 (비하동),36.6262764,127.4247632,043-903-3118,2022-10-31
1816,안전상비의약품,씨유 청주봉명백봉점,"충청북도 청주시 흥덕구 백봉로 229, 한신빌딩 (봉명동)",36.6495129,127.4611705,043-900-5104,2022-10-31
1817,안전상비의약품,GS25가경프라임점,충청북도 청주시 흥덕구 강서로 119 (강서동),36.6220306,127.425844,043-231-8995,2022-10-31
1818,안전상비의약품,세븐일레븐 청주봉명빌리지점,충청북도 청주시 흥덕구 1순환로570번길 46 (봉명동),36.6425621,127.4583347,,2022-10-31
1819,안전상비의약품,세븐일레븐 한국교원대후문점,충청북도 청주시 흥덕구 강내면 다락탑연길 242,36.6140496,127.3607233,,2022-10-31
1820,안전상비의약품,미니스톱 봉명센터점,"충청북도 청주시 흥덕구 월명로236번길 91, 101호 (봉명동)",36.6558252,127.4587265,,2022-10-31
1821,안전상비의약품,이마트24 청주가경중앙점,"충청북도 청주시 흥덕구 경산로36번길 4, 1층 (가경동)",36.6240112,127.436164,043-234-9788,2022-10-31
1822,안전상비의약품,씨유청주블루지움점,"충청북도 청주시 흥덕구 2순환로 1222, 신해블루지움 상가동 124,125호 (강서동)",36.6267413,127.4291308,,2022-10-31
1823,안전상비의약품,CU오송생명로드점,충청북도 청주시 흥덕구 오송읍 오송가락로 367-3,36.6366139,127.3408774,,2022-10-31
1824,안전상비의약품,씨유 청주봉명대로점,"충청북도 청주시 흥덕구 백봉로197번길 8, 101호 (봉명동)",36.6496973,127.4577233,043-260-2384,2022-10-31
1825,안전상비의약품,엄지24시편의점,충청북도 청주시 흥덕구 천석로 50 (봉명동),36.6396545,127.4655546,043-266-1803,2022-10-31
1826,안전상비의약품,세븐일레븐 충북대포커스점,충청북도 청주시 흥덕구 성봉로 277 (복대동),36.6298793,127.4499369,,2022-10-31
1827,안전상비의약품,미니스톱 강서센터점,"충청북도 청주시 흥덕구 서현동로 21, 1층 105호 (강서동)",36.6238793,127.4300514,,2022-10-31
1828,안전상비의약품,씨유청주가경타운점,충청북도 청주시 흥덕구 풍년로108번길 30 (가경동),36.6225512,127.4362993,070-4525-0748,2022-10-31
1829,안전상비의약품,지에스(GS)25 충청대정문,"충청북도 청주시 흥덕구 강내면 월곡길 37, 1층",36.6210066,127.3691112,043-237-5874,2022-10-31
1830,안전상비의약품,씨유 청주비하원룸점,충청북도 청주시 흥덕구 비하로56번길 4 (비하동),36.6319567,127.4247791,043-238-6799,2022-10-31
1831,안전상비의약품,씨유(CU)청주복대드림점,충청북도 청주시 흥덕구 신율로139번길 3 (복대동),36.6298439,127.4467583,043-232-8868,2022-10-31
1832,안전상비의약품,씨유 청주복대시장점,"충청북도 청주시 흥덕구 풍산로 125, 1층 (복대동)",36.6293068,127.4438673,,2022-10-31
1833,안전상비의약품,세븐일레븐 청주강서베리굿점,"충청북도 청주시 흥덕구 강서로 111, 101호 (강서동, 강서베리굿2차)",36.624968,127.4285504,,2022-10-31
1834,안전상비의약품,씨유 청주복대점,"충청북도 청주시 흥덕구 내수동로12번길 6, 1층 11호 (복대동, 효성아파트)",36.6335272,127.44854,043-264-7694,2022-10-31
1835,안전상비의약품,씨유 한국교원대점,"충청북도 청주시 흥덕구 강내면 태성탑연로 256, 제비동 1층",36.607169,127.3535468,0507-1357-1596,2022-10-31
1836,안전상비의약품,지에스(GS)25 복대스타,충청북도 청주시 흥덕구 가로수로1351번길 41 (복대동),36.6351489,127.4424331,043-231-0144,2022-10-31
1837,안전상비의약품,지에스(GS)25 청주백봉로,충청북도 청주시 흥덕구 백봉로267번길 17 (봉명동),36.6505101,127.4651639,,2022-10-31
1838,안전상비의약품,씨유 청주복대 민들레점,충청북도 청주시 흥덕구 사직대로72번길 14 (복대동),36.6338209,127.4551677,043-272-1120,2022-10-31
1839,안전상비의약품,세븐일레븐 청주오송중앙점,"충청북도 청주시 흥덕구 오송읍 오송생명로 210, 1층 107호",36.6313593,127.3294726,,2022-10-31
1840,안전상비의약품,지에스25(GS25) 청주포빌,"충청북도 청주시 흥덕구 사직대로 38, 107호 (복대동)",36.6349223,127.447753,043-264-2007,2022-10-31
1841,안전상비의약품,GS25 복대사거리점,충청북도 청주시 흥덕구 복대로199번길 3 (복대동),36.6342237,127.4405735,043-234-0576,2022-10-31
1842,안전상비의약품,GS25 복대삼성,"충청북도 청주시 흥덕구 진재로 31, 1층 (복대동)",36.6339771,127.4294314,043-238-2270,2022-10-31
1843,안전상비의약품,세븐일레븐 청주운천금강점,"충청북도 청주시 흥덕구 사운로 223, 1층 (운천동)",36.6481582,127.4741805,,2022-10-31
1844,안전상비의약품,(주)코리아세븐 청주락희호텔점,"충청북도 청주시 흥덕구 대농로 47-2, 102호 (복대동)",36.643276,127.4264358,,2022-10-31
1845,안전상비의약품,지에스25복대서원,"충청북도 청주시 흥덕구 가로수로1362번길 23, 102,103호 (복대동)",36.6327196,127.4450191,,2022-10-31
1846,안전상비의약품,이마트24 청주강서모닝점,"충청북도 청주시 흥덕구 가로수로1164번길 41-33, 114호 (강서동, 모닝스카이)",36.6260411,127.4296185,043-234-0426,2022-10-31
1847,안전상비의약품,씨유청주가경대원점,"충청북도 청주시 흥덕구 가경로 116, 상가2동 1층 102호 (가경동, 가경대원아파트)",36.6262522,127.4393465,043-235-7920,2022-10-31
1848,안전상비의약품,씨유청주에스테이트,"충청북도 청주시 흥덕구 진재로 131, 115호 (복대동, 지웰에스테이트)",36.6344415,127.4464939,043-238-1704,2022-10-31
1849,안전상비의약품,이마트24 봉명아이파크점,충청북도 청주시 흥덕구 덕암로 53 (봉명동),36.6531842,127.4599381,043-272-3147,2022-10-31
1850,안전상비의약품,(주)코리아세븐 청주우양센트럴점,"충청북도 청주시 흥덕구 가로수로1164번길 41-44, 101호 (강서동)",36.6258458,127.4291224,,2022-10-31
1851,안전상비의약품,씨유 청주운천무지개점,"충청북도 청주시 흥덕구 사운로280번길 21 (운천동, 현진빌)",36.6531268,127.4734902,043-260-1704,2022-10-31
1852,안전상비의약품,지에스(GS)25복대영조,"충청북도 청주시 흥덕구 증안로 100, 1층 105호 (복대동, 영조아파트2차 상가)",36.634496,127.4335526,043-232-9597,2022-10-31
1853,안전상비의약품,씨유 청주가경스마일점,충청북도 청주시 흥덕구 가경로 177 (가경동),36.6306431,127.4361626,043-233-0902,2022-10-31
1854,안전상비의약품,지에스25봉명센터,"충청북도 청주시 흥덕구 봉명로149번길 6, 101호 (봉명동)",36.6397067,127.4583547,043-260-3203,2022-10-31
1855,안전상비의약품,지에스25 복대죽천점,충청북도 청주시 흥덕구 가로수로1318번길 12 (복대동),36.6319921,127.4395788,043-235-2887,2022-10-31
1856,안전상비의약품,(주)코리아세븐 청주에스테이트점,"충청북도 청주시 흥덕구 진재로 131, 105호 (복대동)",36.635441,127.4476732,043-231-8362,2022-10-31
1857,안전상비의약품,세븐일레븐 청주가경푸르지오점,"충청북도 청주시 흥덕구 2순환로1375번길 24, 상가동 1층 101,102호 (가경동, 대우푸르지오아파트)",36.6203615,127.4326973,043-232-6020,2022-10-31
1858,안전상비의약품,씨유 청주복대다솜점,충청북도 청주시 흥덕구 풍산로118번길 33 (복대동),36.6276119,127.4431415,043-236-2779,2022-10-31
1859,안전상비의약품,씨유 청주봉명K2점,충청북도 청주시 흥덕구 과상미로25번길 2 (봉명동),36.6444631,127.4617022,043-274-1704,2022-10-31
1860,안전상비의약품,씨유 청주복대타운점,충청북도 청주시 흥덕구 대신로67번길 46 (복대동),36.6389549,127.4340959,043-237-2844,2022-10-31
1861,안전상비의약품,(주)코리아세븐 청주복대대원점,"충청북도 청주시 흥덕구 죽천로146번길 3, 105,106호 (복대동, 대원아파트상가)",36.6372658,127.4383967,043-231-8728,2022-10-31
1862,안전상비의약품,씨유 서청주IC점,"충청북도 청주시 흥덕구 2순환로 944, 1동 (향정동)",36.6519908,127.4308588,043-237-3443,2022-10-31
1863,안전상비의약품,씨유청주삼일점,"충청북도 청주시 흥덕구 가경로 96, 111동 1층 108호 (가경동, 삼일원앙아파트 상가)",36.6240788,127.4409442,043-234-0110,2022-10-31
1864,안전상비의약품,세븐일레븐 청주가경센터점,충청북도 청주시 흥덕구 풍년로 182 (가경동),36.628296,127.4317129,043-236-7799,2022-10-31
1865,안전상비의약품,GS25봉명스마일점,충청북도 청주시 흥덕구 예체로167번길 30 (봉명동),36.641283,127.4671682,043 265 0709,2022-10-31
1866,안전상비의약품,GS25비하타운점,충청북도 청주시 흥덕구 청향로9번길 24 (비하동),36.6365862,127.4216136,,2022-10-31
1867,안전상비의약품,미니스톱청주강서점,충청북도 청주시 흥덕구 서현서로 30 (가경동),36.6202489,127.4269567,,2022-10-31
1868,안전상비의약품,(주)코리아세븐 봉명현대점,충청북도 청주시 흥덕구 백봉로223번길 17 (봉명동),36.6502157,127.4601556,043-264-3180,2022-10-31
1869,안전상비의약품,씨유 청주운천점,충청북도 청주시 흥덕구 사운로 226 (운천동),36.6481582,127.4741805,043-260-2026,2022-10-31
1870,안전상비의약품,(주)코리아세븐 청주비하점,충청북도 청주시 흥덕구 청향로13번길 3 (비하동),36.6376255,127.4214616,,2022-10-31
1871,안전상비의약품,(주)코리아세븐 청주가경중앙점,"충청북도 청주시 흥덕구 풍년로 40 (가경동, 뜨란채7단지아파트)",36.6178084,127.4402293,043-262-3773,2022-10-31
1872,안전상비의약품,(주)코리아세븐 충북오송미래도점,충청북도 청주시 흥덕구 오송읍 오송생명3로 87 (모아미래도아파트),36.6304395,127.3268079,,2022-10-31
1873,안전상비의약품,씨유청주비하점,충청북도 청주시 흥덕구 2순환로 1067-25 (비하동),36.6276038,127.426445,043-233-2049,2022-10-31
1874,안전상비의약품,이마트24 비하리슈빌점,충청북도 청주시 흥덕구 비하로35번길 22 (비하동),36.6305877,127.4236309,043-233-6024,2022-10-31
1875,안전상비의약품,GS25복대빌리지점,충청북도 청주시 흥덕구 충대로13번길 39 (복대동),36.6346229,127.4446118,043-267-6398,2022-10-31
1876,안전상비의약품,이마트24 청주형석점,충청북도 청주시 흥덕구 복대로 94 (복대동),36.6252135,127.4430872,043-236-0515,2022-10-31
1877,안전상비의약품,씨유 청주지동점,"충청북도 청주시 흥덕구 직지대로 36, 101호 (지동동)",36.6453261,127.397082,043-235-8889,2022-10-31
1878,안전상비의약품,씨유 옥산국사점,충청북도 청주시 흥덕구 옥산면 국사4길 1,36.67913,127.398321,043-264-2649,2022-10-31
1879,안전상비의약품,GS25 청주어울림점,충청북도 청주시 흥덕구 대신로73번길 19 (복대동),36.6394399,127.4342903,043-238-0705,2022-10-31
1880,안전상비의약품,씨유 하복대흥덕점,"충청북도 청주시 흥덕구 짐대로 6 (복대동, 벽산아파트상가)",36.632209,127.432071,043-236-3797,2022-10-31
1881,안전상비의약품,씨유 청주지웰점,충청북도 청주시 흥덕구 진재로 109 (복대동),36.6410747,127.4303162,043-232-1119,2022-10-31
1882,안전상비의약품,GS25 청원서호,"충청북도 청주시 흥덕구 강내면 황탄리길 226, 101~103호 (서호E타운아파트 상가)",36.6048807,127.353821,043-236-5731,2022-10-31
1883,안전상비의약품,씨유 청주가경우체국점,충청북도 청주시 흥덕구 풍년로103번길 1-2 (가경동),36.6218532,127.435292,043-232-2860,2022-10-31
1884,안전상비의약품,씨유 하복대 2호점,충청북도 청주시 흥덕구 진재로 30 (복대동),36.6337563,127.429821,043-232-3696,2022-10-31
1885,안전상비의약품,씨유청주가경로망스점,충청북도 청주시 흥덕구 풍년로 192 (가경동),36.6291403,127.4311308,043-232-1704,2022-10-31
1886,안전상비의약품,세븐일레븐 청주오송센터점,"충청북도 청주시 흥덕구 오송읍 연제만수길 49, 101호",36.6251496,127.3277472,043-238-0711,2022-10-31
1887,안전상비의약품,CU청주복대지웰점,"충청북도 청주시 흥덕구 진재로109번길 55, 401호 (복대동)",36.6405132,127.4282403,043-235-5117,2022-10-31
1888,안전상비의약품,GS25 가경행복점,충청북도 청주시 흥덕구 가경로173번길 1 (가경동),36.6300575,127.4361948,043-232-4994,2022-10-31
1889,안전상비의약품,씨유 청주봉명타운점,충청북도 청주시 흥덕구 1순환로549번길 13 (봉명동),36.6436297,127.4639268,043-260-8584,2022-10-31
1890,안전상비의약품,CU청주대명점,충청북도 청주시 흥덕구 봉명로159번길 17 (봉명동),36.6404053,127.4587882,043-276-9990,2022-10-31
1891,안전상비의약품,GS25청주대원점,충청북도 청주시 흥덕구 대신로40번길 36-2 (복대동),36.6363685,127.4378955,043-237-3994,2022-10-31
1892,안전상비의약품,씨유청주가경민들레점,충청북도 청주시 흥덕구 경산로 15 (가경동),36.6241788,127.4360693,043-232-1120,2022-10-31
1893,안전상비의약품,미니스톱복대타운점,충청북도 청주시 흥덕구 풍산로170번길 4 (복대동),36.6282265,127.4483844,043-275-2725,2022-10-31
1894,안전상비의약품,CU청주봉명점,충청북도 청주시 흥덕구 덕암로59번길 10-2 (봉명동),36.6533766,127.4608326,043-272-3447,2022-10-31
